id,prediction
4141,8244058
4142,9515600
4143,4913777
4144,4489569
4145,7263445
4146,5692594
4147,5765586
4148,3510089
4149,4365966
4150,6118489
4151,7718450
4152,12022262
4153,3561585
4154,9971379
4155,4515590
4156,4038223
4157,4295092
4158,5822790
4159,6732685
4160,5734797
4161,7303402
4162,17514547
4163,4333458
4164,3168573
4165,3542420
4166,9265071
4167,6949410
4168,5547418
4169,11435251
4170,4534759
4171,4664407
4172,21447358
4173,8206546
4174,5677464
4175,5123191
4176,6298344
4177,7899266
4178,8621807
4179,29291319
4180,4886357
4181,9225699
4182,2979087
4183,5237307
4184,6313432
4185,8391978
4186,4311060
4187,5380450
4188,6652342
4189,5565047
4190,6123488
4191,5493603
4192,8690825
4193,5609063
4194,5178749
4195,12013802
4196,4935578
4197,5823341
4198,4584294
4199,4562462
4200,5572279
4201,10791558
4202,5563000
4203,4151715
4204,6693278
4205,6186017
4206,6420946
4207,5639517
4208,4069252
4209,6655115
4210,9219998
4211,5522156
4212,4033324
4213,6576437
4214,5984070
4215,12989125
4216,11452024
4217,14070388
4218,5635022
4219,6084236
4220,7571477
4221,3400820
4222,7314629
4223,8951906
4224,5795061
4225,6641090
4226,4816414
4227,3958134
4228,5044142
4229,16575656
4230,7262403
4231,11882247
4232,8686788
4233,6278132
4234,6894032
4235,9349449
4236,3419912
4237,22024673
4238,6482558
4239,6345200
4240,6842696
4241,5435800
4242,4008612
4243,9133262
4244,8461850
4245,10120825
4246,3050906
4247,5601230
4248,12179547
4249,4972126
4250,6862293
4251,6574922
4252,5602900
4253,5387994
4254,7532052
4255,30455488
4256,6463391
4257,5525022
4258,5243156
4259,5166685
4260,7745085
4261,8442164
4262,7573205
4263,4602141
4264,6886015
4265,9193913
4266,6233289
4267,7690490
4268,5172999
4269,9679305
4270,6612945
4271,5112730
4272,4797440
4273,6334350
4274,6598268
4275,7802320
4276,6893770
4277,9632650
4278,6419185
4279,5867107
4280,4084543
4281,3445893
4282,5589425
4283,5694446
4284,15905794
4285,7237693
4286,13219136
4287,6354220
4288,8315923
4289,6094368
4290,4567896
4291,6232609
4292,4888588
4293,5116189
4294,5295600
4295,7933575
4296,3331956
4297,7443320
4298,10556956
4299,8683053
4300,7295667
4301,4331914
4302,6455575
4303,6385707
4304,7152511
4305,5817065
4306,5902842
4307,7892994
4308,4638488
4309,6039910
4310,29176669
4311,7937550
4312,9617588
4313,6559045
4314,8328885
4315,5240900
4316,6221401
4317,8303091
4318,6148458
4319,9426066
4320,9380639
4321,4174290
4322,8475243
4323,8477360
4324,7189665
4325,5571720
4326,3525787
4327,14715871
4328,6362434
4329,6790995
4330,7193109
4331,3959194
4332,10761864
4333,4232737
4334,9846329
4335,4413463
4336,9212832
4337,12570023
4338,6228325
4339,4349066
4340,3551836
4341,13361969
4342,4991870
4343,7009973
4344,7254039
4345,20711739
4346,6463769
4347,7344400
4348,7528157
4349,43004966
4350,5676129
4351,4804185
4352,4509669
4353,5457855
4354,4279466
4355,5228542
4356,4784200
4357,3700985
4358,3966402
4359,4219006
4360,13598860
4361,2854829
4362,6278163
4363,4588371
4364,8993469
4365,4384421
4366,15696181
4367,7255611
4368,17276334
4369,5166079
4370,4968390
4371,5271550
4372,12451144
4373,3904169
4374,5113601
4375,5290620
4376,6525915
4377,16993042
4378,4962152
4379,11741299
4380,3711875
4381,7129937
4382,6199735
4383,22264403
4384,5996917
4385,8403525
4386,5719814
4387,5350155
4388,4955545
4389,7154634
4390,6036327
4391,6096051
4392,4861843
4393,5651932
4394,4815186
4395,16265051
4396,6186414
4397,5666079
4398,7535280
4399,6004547
4400,4167723
4401,5490263
4402,3438687
4403,22394108
4404,9108682
4405,5473834
4406,9871947
4407,7164925
4408,7960141
4409,6808074
4410,6837982
4411,4956107
4412,6415637
4413,4415145
4414,8581768
4415,5152868
4416,7146459
4417,4697952
4418,6335251
4419,5960852
4420,4280695
4421,4326480
4422,5072143
4423,25853367
4424,9404166
4425,10405232
4426,12664980
4427,7113432
4428,12349661
4429,6243890
4430,4136946
4431,9415207
4432,6011570
4433,5316435
4434,8386179
4435,8167941
4436,10681414
4437,3601922
4438,9021594
4439,6559047
4440,5082230
4441,5531658
4442,12471530
4443,10481853
4444,5191814
4445,8219302
4446,8387157
4447,6762474
4448,7205172
4449,7348524
4450,6525441
4451,4754198
4452,10901521
4453,7918336
4454,21209045
4455,5651549
4456,5788955
4457,6653101
4458,8363638
4459,6479708
4460,27276724
4461,10000797
4462,3746956
4463,6054110
4464,6956589
4465,7219916
4466,6502184
4467,7406526
4468,6285329
4469,2127198
4470,5799461
4471,6160420
4472,13199310
4473,6828600
4474,6553606
4475,5497875
4476,4504804
4477,4033927
4478,6836519
4479,8068380
4480,6256075
4481,8819959
4482,6894246
4483,5203050
4484,5552815
4485,4639921
4486,5355048
4487,5279992
4488,6365457
4489,5545200
4490,5791300
4491,3890135
4492,4926293
4493,10877214
4494,6908700
4495,4721064
4496,9064255
4497,7084540
4498,5688756
4499,8632810
4500,4561928
4501,6494458
4502,9561998
4503,3765453
4504,6172988
4505,4139832
4506,6988210
4507,8552819
4508,11608451
4509,6176630
4510,7619083
4511,10367844
4512,4830117
4513,11332039
4514,5590874
4515,5128155
4516,7328202
4517,4945820
4518,6291733
4519,4937158
4520,8332467
4521,4843507
4522,6233901
4523,5037667
4524,11395702
4525,6702084
4526,5036676
4527,5222819
4528,6275674
4529,3081387
4530,10564548
4531,7471817
4532,9159697
4533,11129330
4534,4074922
4535,6359056
4536,5982897
4537,7830365
4538,31113260
4539,5950320
4540,4426371
4541,7122547
4542,7107996
4543,6214557
4544,6694894
4545,7070180
4546,5862195
4547,5451600
4548,7256629
4549,5439346
4550,4794363
4551,5627850
4552,7510145
4553,5587150
4554,8316546
4555,7125990
4556,4702286
4557,3251745
4558,4911792
4559,4871127
4560,13046970
4561,6977690
4562,6421081
4563,5538462
4564,9384228
4565,7336902
4566,7591019
4567,4004116
4568,22684624
4569,7140395
4570,5812293
4571,6991001
4572,4869660
4573,9854772
4574,6044370
4575,5340843
4576,6182237
4577,5970258
4578,5436020
4579,8585653
4580,6074509
4581,5176674
4582,3504063
4583,5588400
4584,4535200
4585,8244357
4586,9491577
4587,7331929
4588,10883954
4589,8804103
4590,6226300
4591,6087637
4592,9985342
4593,4452816
4594,11208693
4595,8749077
4596,3701657
4597,15459935
4598,7445551
4599,5539231
4600,7951429
4601,11699396
4602,5738785
4603,4863391
4604,2952739
4605,5950730
4606,4619549
4607,9482209
4608,8398532
4609,4470128
4610,5816136
4611,7314396
4612,7392286
4613,3787860
4614,16809439
4615,5137280
4616,8057960
4617,5567450
4618,7548262
4619,3188725
4620,6014285
4621,5646676
4622,5349650
4623,7425692
4624,5572032
4625,5887573
4626,5859073
4627,10130013
4628,5046150
4629,5607164
4630,2448900
4631,3784007
4632,6237896
4633,4355698
4634,5116104
4635,4893912
4636,13857729
4637,5761972
4638,6576899
4639,3787950
4640,6495049
4641,4122298
4642,5720965
4643,5763759
4644,4889060
4645,4790073
4646,3662527
4647,6326992
4648,4373992
4649,4706516
4650,16941254
4651,15074223
4652,8569844
4653,5505826
4654,6380138
4655,6065299
4656,5985260
4657,4541101
4658,6812260
4659,3847824
4660,6351581
4661,13630834
4662,8219019
4663,4784379
4664,5747400
4665,5970766
4666,3936166
4667,5969888
4668,8812817
4669,3503950
4670,6583870
4671,7503874
4672,8606802
4673,5776700
4674,5942878
4675,13415614
4676,12065278
4677,6064046
4678,4064405
4679,6492292
4680,6360137
4681,3904232
4682,5210341
4683,9704866
4684,6318709
4685,5389800
4686,6592150
4687,4963755
4688,6423150
4689,8263974
4690,5632579
4691,5328328
4692,8705531
4693,19272854
4694,13194770
4695,4348352
4696,6553784
4697,6603317
4698,5720293
4699,27753697
4700,7095149
4701,4691959
4702,11157336
4703,7362087
4704,5477560
4705,19243332
4706,6435384
4707,5667393
4708,6484600
4709,3573090
4710,5665971
4711,10343892
4712,10724444
4713,5560381
4714,11444114
4715,7505489
4716,5132173
4717,7447150
4718,7188105
4719,6183893
4720,13616412
4721,5683335
4722,6078258
4723,7281705
4724,5532850
4725,5394270
4726,6874130
4727,7064755
4728,7143792
4729,7127650
4730,5308900
4731,6470443
4732,6451234
4733,7686665
4734,12936981
4735,4786350
4736,5287481
4737,4384424
4738,7536133
4739,4522829
4740,7063739
4741,5996045
4742,8362899
4743,5109343
4744,6930748
4745,5219050
4746,3279687
4747,6872677
4748,5603580
4749,5893936
4750,14000552
4751,13587688
4752,9940122
4753,7060171
4754,13785886
4755,30376519
4756,4679069
4757,4271581
4758,6302842
4759,5285702
4760,2690404
4761,5623222
4762,10437029
4763,4184751
4764,5566608
4765,5556454
4766,8022071
4767,5789238
4768,6906950
4769,7686910
4770,6862906
4771,3647567
4772,3122565
4773,8865077
4774,10027724
4775,18798586
4776,5582412
4777,6992461
4778,4105030
4779,6993200
4780,11700799
4781,5610470
4782,7351069
4783,6146814
4784,5737836
4785,6021894
4786,6229259
4787,7083322
4788,5754791
4789,5626415
4790,5508060
4791,3173838
4792,5085600
4793,7564624
4794,3984167
4795,9292626
4796,6262143
4797,6346308
4798,5674931
4799,5498312
4800,5234730
4801,9780732
4802,6718245
4803,8098572
4804,7274333
4805,4030269
4806,6038956
4807,5413622
4808,5294852
4809,5041623
4810,13855817
4811,6172634
4812,11188483
4813,8450984
4814,12501663
4815,6766800
4816,5801389
4817,7212296
4818,5634763
4819,5435518
4820,6194510
4821,6303455
4822,3873692
4823,6087147
4824,4632687
4825,7795121
4826,5848310
4827,4747422
4828,9108268
4829,8962278
4830,4632059
4831,3940907
4832,12490853
4833,3886446
4834,9464827
4835,5991076
4836,6429868
4837,12046965
4838,8152601
4839,6053927
4840,6150913
4841,5680969
4842,7210509
4843,8276695
4844,3260545
4845,12117241
4846,5425534
4847,10050371
4848,2293824
4849,11213271
4850,11592440
4851,6514375
4852,4545272
4853,3391373
4854,3764808
4855,4605604
4856,5144306
4857,3959063
4858,6448680
4859,12902397
4860,5683328
4861,6080227
4862,6364059
4863,4045230
4864,5455403
4865,11165036
4866,3927426
4867,19758562
4868,5117171
4869,3802450
4870,5414251
4871,17260880
4872,5806201
4873,12134656
4874,3932213
4875,9652545
4876,7963049
4877,5043106
4878,11755384
4879,7993791
4880,6203615
4881,3371726
4882,11198963
4883,6238823
4884,3805560
4885,5832156
4886,6297060
4887,11979216
4888,4177801
4889,8378192
4890,6293705
4891,6012170
4892,14972554
4893,7766146
4894,2267282
4895,5351039
4896,11315437
4897,6245474
4898,6396591
4899,3693193
4900,6444195
4901,8681574
4902,9925705
4903,10001943
4904,6211544
4905,14274843
4906,5949500
4907,6765639
4908,7341561
4909,5915790
4910,6207994
4911,6592963
4912,7186818
4913,13164449
4914,5413350
4915,6836029
4916,9629059
4917,9620200
4918,11675731
4919,4124071
4920,6081400
4921,5964047
4922,5955349
4923,5542468
4924,5442250
4925,4993048
4926,23002223
4927,12825359
4928,4866528
4929,7804159
4930,7969408
4931,5672432
4932,6365381
4933,8426753
4934,5314700
4935,5262380
4936,4926874
4937,6913273
4938,13007386
4939,25017676
4940,3504721
4941,4896800
4942,4896197
4943,11639878
4944,6854468
4945,12759258
4946,4265413
4947,1957777
4948,4663794
4949,16636087
4950,12203814
4951,2876582
4952,7212718
4953,9172392
4954,6738583
4955,6664200
4956,3721531
4957,5790718
4958,3571141
4959,5713745
4960,5176230
4961,5070684
4962,5548400
4963,2798734
4964,5790386
4965,4339517
4966,5864400
4967,4853112
4968,8235819
4969,5694772
4970,6361214
4971,2295849
4972,5502640
4973,12693967
4974,4807068
4975,6106815
4976,7809645
4977,9927949
4978,6289978
4979,11711943
4980,4413808
4981,5801605
4982,3678410
4983,6851939
4984,4762066
4985,11200194
4986,5090088
4987,6333500
4988,4901060
4989,4370386
4990,7231082
4991,4193009
4992,6507935
4993,6047967
4994,5468550
4995,8014469
4996,6332840
4997,9916286
4998,4468053
4999,7401573
5000,13440189
5001,4370961
5002,5760651
5003,4852047
5004,5665941
5005,4340790
5006,4554163
5007,3496553
5008,4204832
5009,4437128
5010,5627650
5011,5048064
5012,5767330
5013,9015224
5014,5671879
5015,4695768
5016,5600500
5017,5687741
5018,18080768
5019,6152542
5020,4632733
5021,6613915
5022,5349125
5023,10236356
5024,8160621
5025,8075636
5026,14532076
5027,5781626
5028,5080738
5029,6515938
5030,9922458
5031,17902285
5032,5776400
5033,7483696
5034,7673876
5035,7646272
5036,9875507
5037,7005508
5038,5705066
5039,7681261
5040,7137025
5041,6253882
5042,17005706
5043,3343312
5044,5725617
5045,21025361
5046,6493017
5047,7768562
5048,12021054
5049,6730980
5050,5434922
5051,7721844
5052,5086449
5053,2930947
5054,5562992
5055,6363701
5056,9829158
5057,12190500
5058,4405235
5059,5347568
5060,4692336
5061,4812983
5062,4704231
5063,5299510
5064,5064531
5065,5971290
5066,11423931
5067,9260848
5068,5291862
5069,3371863
5070,4369282
5071,5955900
5072,14078042
5073,3940791
5074,9231721
5075,13223405
5076,5862498
5077,3753970
5078,4859980
5079,4187228
5080,9760551
5081,5677562
5082,5760099
5083,3256331
5084,8471568
5085,4763382
5086,5279446
5087,18862281
5088,9270598
5089,21265293
5090,2193294
5091,7258587
5092,13429044
5093,5741000
5094,3421200
5095,6241968
5096,7573842
5097,5542932
5098,6690396
5099,8276329
5100,5310037
5101,4452755
5102,6175300
5103,5860558
5104,9538001
5105,5517910
5106,5158797
5107,8479011
5108,7382018
5109,7513743
5110,9038380
5111,15921930
5112,6260455
5113,5868250
5114,4221100
5115,6763696
5116,8670727
5117,5042750
5118,3063578
5119,5178095
5120,4936990
5121,9325425
5122,12795544
5123,5592342
5124,7306231
5125,8935769
5126,5936750
5127,8247903
5128,28887936
5129,4554839
5130,7684623
5131,5021415
5132,4523100
5133,6475774
5134,9327043
5135,4402605
5136,5802736
5137,3884428
5138,6979968
5139,6445711
5140,4602760
5141,5123546
5142,4560932
5143,5356458
5144,6696400
5145,7140552
5146,5995508
5147,6259832
5148,3535698
5149,6061253
5150,11050562
5151,5801003
5152,5323414
5153,6378104
5154,4885871
5155,6369540
5156,6828998
5157,10290913
5158,7602855
5159,6972205
5160,5810924
5161,6603771
5162,5306000
5163,23388644
5164,6690442
5165,7573500
5166,4357392
5167,3987282
5168,7635882
5169,4496400
5170,25416483
5171,21007452
5172,8668538
5173,5299310
5174,6158081
5175,5544280
5176,11596900
5177,5897994
5178,5010039
5179,6229045
5180,7881218
5181,9405012
5182,7907962
5183,3768632
5184,4877080
5185,6191378
5186,5781299
5187,3241117
5188,5802533
5189,4462092
5190,5443248
5191,4743312
5192,5933827
5193,5943386
5194,5653946
5195,6178062
5196,3842907
5197,4927968
5198,6279270
5199,10635812
5200,6536727
5201,4087611
5202,6023271
5203,12193696
5204,6665095
5205,8118788
5206,5263928
5207,8442061
5208,4543701
5209,4919040
5210,6383100
5211,5698006
5212,21090117
5213,4959449
5214,5066979
5215,7151480
5216,5349103
5217,8499822
5218,5079262
5219,5611159
5220,5057613
5221,7540685
5222,6714777
5223,9448666
5224,12913820
5225,8300773
5226,6223500
5227,8188350
5228,4871822
5229,5233430
5230,5977870
5231,4246126
5232,6399238
5233,5581053
5234,5597815
5235,11888406
5236,5886306
5237,7123311
5238,10607552
5239,6847318
5240,3857253
5241,10374788
5242,5792590
5243,5315152
5244,6527536
5245,6754735
5246,8264292
5247,15912608
5248,7245951
5249,6096892
5250,4561180
5251,5518797
5252,11939809
5253,4127245
5254,10882662
5255,6118360
5256,9483154
5257,6126406
5258,4938201
5259,5458720
5260,3457890
5261,5572752
5262,6248315
5263,9239945
5264,6387183
5265,4828780
5266,6866559
5267,9003423
5268,6255872
5269,16995370
5270,6634730
5271,6120103
5272,6176217
5273,5185009
5274,3564285
5275,5543551
5276,12050493
5277,4145531
5278,3614746
5279,16718141
5280,6589296
5281,6522085
5282,6858775
5283,9397523
5284,6275190
5285,5252226
5286,9182723
5287,4237284
5288,6109421
5289,6827011
5290,5858998
5291,8888343
5292,4550656
5293,4067313
5294,4473253
5295,7558100
5296,5349850
5297,8176761
5298,10978606
5299,7578971
5300,8774880
5301,8733177
5302,4431512
5303,5639550
5304,5394550
5305,8288275
5306,12357928
5307,7279290
5308,3315800
5309,8706380
5310,6272950
5311,6729987
5312,3698329
5313,8402831
5314,5378876
5315,6429430
5316,5079342
5317,8433532
5318,6610049
5319,3997761
5320,4936177
5321,6003097
5322,3608690
5323,3550922
5324,5100200
5325,7681691
5326,1975721
5327,3037996
5328,5112339
5329,18158536
5330,9074986
5331,5980042
5332,4570300
5333,5668778
5334,5642824
5335,3445462
5336,7323238
5337,4399001
5338,5977184
5339,4684433
5340,11744538
5341,7693454
5342,4646588
5343,3969470
5344,6302454
5345,6230248
5346,5112450
5347,6585760
5348,8611435
5349,3942380
5350,5736800
5351,3771777
5352,6898320
5353,5393468
5354,3489557
5355,4562663
5356,15460158
5357,5247659
5358,5499904
5359,10427570
5360,7569784
5361,5478500
5362,7844200
5363,12520524
5364,4209524
5365,6808509
5366,5743380
5367,5854716
5368,6966473
5369,6487768
5370,6645660
5371,11624250
5372,6430232
5373,6520799
5374,4370900
5375,8642917
5376,4934114
5377,4474450
5378,5313702
5379,6500300
5380,5214097
5381,7381183
5382,7480655
5383,4883744
5384,4683687
5385,6588750
5386,12196878
5387,8884750
5388,7893031
5389,7625584
5390,2975151
5391,5420500
5392,17016992
5393,5811434
5394,6771000
5395,4284945
5396,7836912
5397,10041031
5398,6205900
5399,13722651
5400,4734033
5401,3311180
5402,10999356
5403,7460314
5404,4137979
5405,10601890
5406,7564374
5407,5873910
5408,9132121
5409,6760369
5410,7094219
5411,9342606
5412,2000408
5413,6881747
5414,4754279
5415,5760927
5416,4451479
5417,12967952
5418,10596255
5419,6906415
5420,5464634
5421,6874907
5422,5349816
5423,6613189
5424,5856364
5425,4505518
5426,3907579
5427,4964900
5428,14005129
5429,12698389
5430,5060194
5431,4543046
5432,7263937
5433,8757754
5434,10294695
5435,9139335
5436,4361921
5437,5824166
5438,6714310
5439,5150033
5440,5723796
5441,5848499
5442,4300179
5443,8482964
5444,5325423
5445,11660337
5446,5891987
5447,8768730
5448,5103536
5449,6546817
5450,6386937
5451,6644768
5452,26845588
5453,6383430
5454,8543151
5455,4605145
5456,15303124
5457,5321167
5458,6133596
5459,10550980
5460,3965433
5461,4606730
5462,4603842
5463,7506695
5464,9649358
5465,5374635
5466,6048354
5467,3797456
5468,6397581
5469,8473556
5470,8315538
5471,11676664
5472,8798079
5473,5057780
5474,3871568
5475,5917069
5476,8186030
5477,3820850
5478,5784570
5479,11071690
5480,7314891
5481,5098840
5482,8278746
5483,2035500
5484,4733200
5485,4529200
5486,5088495
5487,3055217
5488,8457220
5489,3447685
5490,7403667
5491,4214361
5492,4955350
5493,6363344
5494,6230254
5495,13147415
5496,10384735
5497,4202635
5498,4591509
5499,7217006
5500,6244235
5501,5543528
5502,7884761
5503,5825603
5504,4732950
5505,5050347
5506,3896953
5507,9184431
5508,2426841
5509,8361058
5510,5842674
5511,5570042
5512,6473253
5513,16891864
5514,5970321
5515,7860802
5516,3647292
5517,14368149
5518,5920164
5519,8862159
5520,2961745
5521,2714439
5522,8270317
5523,9381762
5524,4507347
5525,7820318
5526,3539357
5527,6420713
5528,5523090
5529,4935850
5530,7157120
5531,10392525
5532,4955570
5533,7859615
5534,10419951
5535,9222299
5536,7473337
5537,7510841
5538,7165964
5539,5965685
5540,9304005
5541,6960756
5542,10051954
5543,5106484
5544,4901579
5545,4277218
5546,7070194
5547,5046833
5548,4872777
5549,6908988
5550,4404439
5551,4762508
5552,5180339
5553,4889581
5554,5917455
5555,7032448
5556,5512987
5557,5019432
5558,5907018
5559,4755425
5560,8544188
5561,5319925
5562,3833821
5563,5120621
5564,7415807
5565,4196280
5566,6832221
5567,10498563
5568,5289550
5569,6553203
5570,5976430
5571,7239599
5572,6007400
5573,8697894
5574,4200995
5575,6623294
5576,5064590
5577,4858179
5578,7685743
5579,6256695
5580,7054299
5581,2325470
5582,10989895
5583,5687857
5584,9340848
5585,4476357
5586,4086300
5587,4570845
5588,13586293
5589,14798388
5590,8348852
5591,5089424
5592,5159117
5593,5416300
5594,13464951
5595,4733908
5596,13527146
5597,5999070
5598,6858502
5599,5136364
5600,4387377
5601,6310298
5602,19430100
5603,8629327
5604,3293188
5605,8368941
5606,4257476
5607,6496240
5608,8515130
5609,4137734
5610,6976400
5611,2970230
5612,8341371
5613,7609997
5614,5057273
5615,3849891
5616,7667610
5617,8492168
5618,4504804
5619,8748798
5620,8181347
5621,5332150
5622,6678545
5623,5679476
5624,4640576
5625,2781805
5626,5033869
5627,5570210
5628,7239967
5629,5426500
5630,19004301
5631,6083602
5632,7695951
5633,12915395
5634,8684025
5635,24840777
5636,7368407
5637,3291206
5638,7256264
5639,7173054
5640,10729667
5641,3226951
5642,11051060
5643,6298906
5644,8113294
5645,5196439
5646,4583183
5647,8287890
5648,6678566
5649,4732480
5650,2824878
5651,9517823
5652,3746769
5653,10469854
5654,7997520
5655,6783819
5656,7059574
5657,4729246
5658,12188853
5659,2337567
5660,14318230
5661,6202951
5662,4927697
5663,5727005
5664,9459671
5665,7965756
5666,4477728
5667,13492066
5668,6970584
5669,7141820
5670,5812540
5671,5400820
5672,8815300
5673,5988065
5674,8077300
5675,6385346
5676,4511054
5677,6537386
5678,5459047
5679,7896553
5680,6462117
5681,4229830
5682,6638622
5683,6312901
5684,7161330
5685,7307164
5686,6828400
5687,12876940
5688,16351525
5689,3521211
5690,4221515
5691,6554757
5692,15063931
5693,4170791
5694,3781766
5695,4891506
5696,16132348
5697,3991660
5698,3058286
5699,3526805
5700,23769335
5701,6475228
5702,15003837
5703,10954522
5704,2499904
5705,4113590
5706,5969014
5707,10068112
5708,6414085
5709,6472012
5710,5877200
5711,8351346
5712,5888520
5713,5344393
5714,4127915
5715,11828065
5716,5795800
5717,5894415
5718,8156625
5719,9407051
5720,6022894
5721,6512086
5722,4593507
5723,7797858
5724,9245213
5725,5282143
5726,5395295
5727,7055108
5728,5468616
5729,5282601
5730,7585419
5731,5978417
5732,5749092
5733,7729808
5734,6779740
5735,4506348
5736,7121326
5737,4263777
5738,8672000
5739,5112691
5740,4850824
5741,5123700
5742,5744803
5743,7238449
5744,5493090
5745,7475665
5746,13797017
5747,4872414
5748,6808766
5749,14159202
5750,4539196
5751,5861636
5752,8294155
5753,5819908
5754,3099302
5755,2509139
5756,5113250
5757,5295912
5758,4153446
5759,3942878
5760,9654066
5761,8730112
5762,4572150
5763,4697018
5764,6489636
5765,3775611
5766,6084500
5767,5948790
5768,7578602
5769,5697463
5770,10640464
5771,5013706
5772,5541020
5773,5393100
5774,7772538
5775,5995509
5776,5755978
5777,4194830
5778,5859701
5779,10595690
5780,5465811
5781,6789078
5782,6705940
5783,6209531
5784,6983982
5785,7870515
5786,5244942
5787,14918988
5788,4790450
5789,4241900
5790,9921058
5791,4808500
5792,21792963
5793,6770783
5794,10601841
5795,7787301
5796,6361315
5797,3400855
5798,7303348
5799,5491800
5800,5698993
5801,4704380
5802,4281300
5803,13698908
5804,8893351
5805,5172289
5806,7966487
5807,8573957
5808,8409267
5809,11529220
5810,5891862
5811,3730371
5812,5149304
5813,14998038
5814,7957731
5815,14808893
5816,6136397
5817,6149336
5818,5688437
5819,7428502
5820,4076016
5821,6908309
5822,9402560
5823,5573648
5824,4985582
5825,4371423
5826,8479440
5827,7157563
5828,7097837
5829,15201607
5830,7457587
5831,5293740
5832,17761280
5833,6565678
5834,4788406
5835,7046058
5836,8410348
5837,12373293
5838,5291678
5839,8385060
5840,3532964
5841,22095444
5842,6578434
5843,6833658
5844,5290260
5845,5420286
5846,4860358
5847,4645893
5848,4444650
5849,3884971
5850,6046200
5851,6445077
5852,6627917
5853,5356750
5854,5800900
5855,3857025
5856,5848730
5857,6639608
5858,5328354
5859,3638572
5860,5377278
5861,5225750
5862,9875947
5863,5384766
5864,6768200
5865,11286120
5866,5108352
5867,6903489
5868,3736071
5869,6133541
5870,6866041
5871,3497412
5872,11389010
5873,4647200
5874,5742606
5875,7247046
5876,6717368
5877,5491456
5878,5901074
5879,6623864
5880,4641692
5881,6634476
5882,17746896
5883,6547689
5884,5107351
5885,7814672
5886,4655198
5887,4666289
5888,9918481
5889,3959793
5890,4827783
5891,8184052
5892,7895402
5893,6128300
5894,7181294
5895,7729696
5896,7292160
5897,4812951
5898,5987903
5899,6452623
5900,2516363
5901,4948653
5902,4433880
5903,4878623
5904,5272600
5905,12980056
5906,7564023
5907,6140872
5908,6969290
5909,3381388
5910,4340160
5911,5681453
5912,8597265
5913,6380867
5914,6231688
5915,5210861
5916,5856950
5917,4693363
5918,5576884
5919,5403379
5920,8642141
5921,7101601
5922,4807095
5923,10346473
5924,5508327
5925,6120532
5926,6223182
5927,7454368
5928,4457500
5929,7012830
5930,2075500
5931,5382587
5932,4349549
5933,4953060
5934,6335554
5935,8578713
5936,4838917
5937,4948641
5938,5146718
5939,10823606
5940,3125485
5941,6604286
5942,6460758
5943,5889140
5944,5638795
5945,4236800
5946,8262990
5947,7578648
5948,6049650
5949,6430800
5950,6954189
5951,10633122
5952,4941288
5953,7347664
5954,5347678
5955,9643461
5956,5372030
5957,3495773
5958,7572830
5959,7466006
5960,5774398
5961,7190654
5962,8180353
5963,7096632
5964,5602904
5965,4323944
5966,6283148
5967,4204722
5968,6572642
5969,11294836
5970,6059700
5971,4720915
5972,7257175
5973,13295023
5974,7775500
5975,7353600
5976,6819736
5977,6101363
5978,6422174
5979,6587362
5980,5054841
5981,5360716
5982,8567226
5983,7454500
5984,7667791
5985,3957035
5986,5839912
5987,5726416
5988,9315796
5989,8227889
5990,6680800
5991,6305490
5992,3128454
5993,6341452
5994,4844125
5995,7643643
5996,12831257
5997,7389379
5998,5868000
5999,5021100
6000,5714156
6001,5917699
6002,10949413
6003,9205659
6004,16124607
6005,5079302
6006,4372826
6007,19618467
6008,5542298
6009,7471718
6010,3702655
6011,9511517
6012,5112749
6013,34300025
6014,2032500
6015,6686933
6016,4943000
6017,2891494
6018,8602404
6019,9595269
6020,5752700
6021,5007467
6022,27745376
6023,3751911
6024,9880776
6025,14552137
6026,13004608
6027,8113443
6028,7446476
6029,11779674
6030,5847102
6031,5305145
6032,5069332
6033,7213422
6034,9847826
6035,7230161
6036,5784645
6037,12416544
6038,8398968
6039,9987459
6040,5504694
6041,5270874
6042,6323567
6043,7831428
6044,4474491
6045,5292799
6046,10667467
6047,7638514
6048,6241632
6049,5195366
6050,40100931
6051,5509818
6052,6242700
6053,12182426
6054,8173342
6055,3810035
6056,6857596
6057,4182462
6058,4098753
6059,5662419
6060,6327733
6061,4639272
6062,5348200
6063,6257513
6064,5183742
6065,6557557
6066,5003008
6067,5789887
6068,6137860
6069,4780910
6070,3154065
6071,9355176
6072,18075768
6073,3667261
6074,7131180
6075,5207369
6076,7360814
6077,16554265
6078,6462766
6079,3561428
6080,5710583
6081,10141389
6082,8431864
6083,7148280
6084,2422400
6085,7101592
6086,12401578
6087,4842258
6088,5883959
6089,6844786
6090,11494045
6091,4831308
6092,11254854
6093,6352302
6094,3890808
6095,10773255
